cellname	file_path	stage	celltype
OrgaE952195	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001845_OrgaE952195.pairs.gz	E95	early mesenchyme
OrgaE952197	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001847_OrgaE952197.pairs.gz	E95	radial glias
OrgaE952198	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001848_OrgaE952198.pairs.gz	E95	radial glias
OrgaE952200	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001850_OrgaE952200.pairs.gz	E95	mitosis
OrgaE952202	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001852_OrgaE952202.pairs.gz	E95	mix late mesenchyme
OrgaE952213	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001863_OrgaE952213.pairs.gz	E95	early mesenchyme
OrgaE952214	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001864_OrgaE952214.pairs.gz	E95	oligodendrocytes and progenitors
OrgaE952215	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001865_OrgaE952215.pairs.gz	E95	mix late mesenchyme
OrgaE952218	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001868_OrgaE952218.pairs.gz	E95	radial glias
OrgaE952219	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001869_OrgaE952219.pairs.gz	E95	radial glias
OrgaE952221	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001871_OrgaE952221.pairs.gz	E95	notochord
OrgaE952223	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001873_OrgaE952223.pairs.gz	E95	early mesenchyme
OrgaE952225	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001875_OrgaE952225.pairs.gz	E95	mix late mesenchyme
OrgaE952227	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001877_OrgaE952227.pairs.gz	E95	oligodendrocytes and progenitors
OrgaE952228	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001878_OrgaE952228.pairs.gz	E95	early mesenchyme
OrgaE952229	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001879_OrgaE952229.pairs.gz	E95	radial glias
OrgaE952234	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001884_OrgaE952234.pairs.gz	E95	epithelial cells
OrgaE952236	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001886_OrgaE952236.pairs.gz	E95	oligodendrocytes and progenitors
OrgaE952237	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001887_OrgaE952237.pairs.gz	E95	intermediate mesoderm
OrgaE952240	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001890_OrgaE952240.pairs.gz	E95	mix late mesenchyme
OrgaE952243	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001892_OrgaE952243.pairs.gz	E95	mix late mesenchyme
OrgaE952245	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001894_OrgaE952245.pairs.gz	E95	early neurons
OrgaE952246	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001895_OrgaE952246.pairs.gz	E95	early neurons
OrgaE952247	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001896_OrgaE952247.pairs.gz	E95	early mesenchyme
OrgaE952248	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001897_OrgaE952248.pairs.gz	E95	schwann cell precursors
OrgaE952251	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001900_OrgaE952251.pairs.gz	E95	radial glias
OrgaE952252	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001901_OrgaE952252.pairs.gz	E95	neural tube
OrgaE952253	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001902_OrgaE952253.pairs.gz	E95	mix late mesenchyme
OrgaE952258	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001905_OrgaE952258.pairs.gz	E95	radial glias
OrgaE952259	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001906_OrgaE952259.pairs.gz	E95	radial glias
OrgaE952261	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001908_OrgaE952261.pairs.gz	E95	early mesenchyme
OrgaE952262	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001909_OrgaE952262.pairs.gz	E95	notochord
OrgaE952263	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001910_OrgaE952263.pairs.gz	E95	mix late mesenchyme
OrgaE952264	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001911_OrgaE952264.pairs.gz	E95	mitosis
OrgaE952265	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001912_OrgaE952265.pairs.gz	E95	epithelial cells
OrgaE952266	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001913_OrgaE952266.pairs.gz	E95	intermediate mesoderm
OrgaE952267	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001914_OrgaE952267.pairs.gz	E95	mitosis
OrgaE952268	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001915_OrgaE952268.pairs.gz	E95	notochord
OrgaE952270	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001917_OrgaE952270.pairs.gz	E95	neural tube
OrgaE952273	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001920_OrgaE952273.pairs.gz	E95	mitosis
OrgaE952274	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001921_OrgaE952274.pairs.gz	E95	intermediate mesoderm
OrgaE952275	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001922_OrgaE952275.pairs.gz	E95	mitosis
OrgaE952277	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001924_OrgaE952277.pairs.gz	E95	intermediate mesoderm
OrgaE952278	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001925_OrgaE952278.pairs.gz	E95	mix late mesenchyme
OrgaE952282	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001929_OrgaE952282.pairs.gz	E95	schwann cell precursors
OrgaE952283	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001930_OrgaE952283.pairs.gz	E95	radial glias
OrgaE952284	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001931_OrgaE952284.pairs.gz	E95	blood
OrgaE952285	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001932_OrgaE952285.pairs.gz	E95	intermediate mesoderm
OrgaE952288	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001934_OrgaE952288.pairs.gz	E95	mix late mesenchyme
OrgaE952289	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001935_OrgaE952289.pairs.gz	E95	schwann cell precursors
OrgaE952291	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001937_OrgaE952291.pairs.gz	E95	intermediate mesoderm
OrgaE952292	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001938_OrgaE952292.pairs.gz	E95	radial glias
OrgaE952294	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001940_OrgaE952294.pairs.gz	E95	mitosis
OrgaE952295	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001941_OrgaE952295.pairs.gz	E95	early mesenchyme
OrgaE952296	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001942_OrgaE952296.pairs.gz	E95	radial glias
OrgaE952298	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001944_OrgaE952298.pairs.gz	E95	early mesenchyme
OrgaE952299	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001945_OrgaE952299.pairs.gz	E95	epithelial cells
OrgaE952302	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001948_OrgaE952302.pairs.gz	E95	radial glias
OrgaE952303	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001949_OrgaE952303.pairs.gz	E95	notochord
OrgaE952304	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001950_OrgaE952304.pairs.gz	E95	mitosis
OrgaE952305	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001951_OrgaE952305.pairs.gz	E95	intermediate mesoderm
OrgaE952306	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001952_OrgaE952306.pairs.gz	E95	schwann cell precursors
OrgaE952307	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001953_OrgaE952307.pairs.gz	E95	notochord
OrgaE952308	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001954_OrgaE952308.pairs.gz	E95	epithelial cells
OrgaE952311	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001957_OrgaE952311.pairs.gz	E95	intermediate mesoderm
OrgaE952313	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001959_OrgaE952313.pairs.gz	E95	intermediate mesoderm
OrgaE952315	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001961_OrgaE952315.pairs.gz	E95	radial glias
OrgaE952316	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001962_OrgaE952316.pairs.gz	E95	radial glias
OrgaE952317	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001963_OrgaE952317.pairs.gz	E95	mix late mesenchyme
OrgaE952318	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001964_OrgaE952318.pairs.gz	E95	oligodendrocytes and progenitors
OrgaE952319	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001965_OrgaE952319.pairs.gz	E95	radial glias
OrgaE952325	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001971_OrgaE952325.pairs.gz	E95	epithelial cells
OrgaE952326	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001972_OrgaE952326.pairs.gz	E95	intermediate mesoderm
OrgaE952327	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001973_OrgaE952327.pairs.gz	E95	early neurons
OrgaE952331	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001977_OrgaE952331.pairs.gz	E95	early neurons
OrgaE952332	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001978_OrgaE952332.pairs.gz	E95	mix late mesenchyme
OrgaE952333	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001979_OrgaE952333.pairs.gz	E95	mix late mesenchyme
OrgaE952334	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001980_OrgaE952334.pairs.gz	E95	radial glias
OrgaE952339	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001985_OrgaE952339.pairs.gz	E95	blood
OrgaE952343	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001989_OrgaE952343.pairs.gz	E95	radial glias
OrgaE952344	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001990_OrgaE952344.pairs.gz	E95	mix late mesenchyme
OrgaE952345	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001991_OrgaE952345.pairs.gz	E95	mitosis
OrgaE952346	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001992_OrgaE952346.pairs.gz	E95	mix late mesenchyme
OrgaE952347	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001993_OrgaE952347.pairs.gz	E95	radial glias
OrgaE952348	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001994_OrgaE952348.pairs.gz	E95	notochord
OrgaE952351	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001997_OrgaE952351.pairs.gz	E95	early mesenchyme
OrgaE952352	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001998_OrgaE952352.pairs.gz	E95	radial glias
OrgaE952353	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001999_OrgaE952353.pairs.gz	E95	radial glias
OrgaE952357	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002003_OrgaE952357.pairs.gz	E95	radial glias
OrgaE952358	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002004_OrgaE952358.pairs.gz	E95	mix late mesenchyme
OrgaE952360	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002006_OrgaE952360.pairs.gz	E95	radial glias
OrgaE952361	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002007_OrgaE952361.pairs.gz	E95	early neurons
OrgaE952362	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002008_OrgaE952362.pairs.gz	E95	radial glias
OrgaE952363	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002009_OrgaE952363.pairs.gz	E95	intermediate mesoderm
OrgaE952364	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002010_OrgaE952364.pairs.gz	E95	radial glias
OrgaE952365	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002011_OrgaE952365.pairs.gz	E95	mitosis
OrgaE952367	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002013_OrgaE952367.pairs.gz	E95	early mesoderm
OrgaE952370	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002016_OrgaE952370.pairs.gz	E95	early neurons
OrgaE952371	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002017_OrgaE952371.pairs.gz	E95	notochord
OrgaE952372	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002018_OrgaE952372.pairs.gz	E95	notochord
OrgaE952373	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002019_OrgaE952373.pairs.gz	E95	mitosis
OrgaE952374	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002020_OrgaE952374.pairs.gz	E95	early mesenchyme
OrgaE952375	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002021_OrgaE952375.pairs.gz	E95	mitosis
OrgaE952376	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002022_OrgaE952376.pairs.gz	E95	intermediate mesoderm
OrgaE952377	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002023_OrgaE952377.pairs.gz	E95	NMP
OrgaE952378	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002024_OrgaE952378.pairs.gz	E95	radial glias
OrgaE952380	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002026_OrgaE952380.pairs.gz	E95	mix late mesenchyme
OrgaE952382	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002028_OrgaE952382.pairs.gz	E95	intermediate mesoderm
OrgaE952383	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002029_OrgaE952383.pairs.gz	E95	early mesenchyme
OrgaE952384	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002030_OrgaE952384.pairs.gz	E95	early neurons
OrgbE851005	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002530_OrgbE851005.pairs.gz	E85	blood
OrgbE851006	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002531_OrgbE851006.pairs.gz	E85	early mesenchyme
OrgbE851012	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002537_OrgbE851012.pairs.gz	E85	neural tube
OrgbE851020	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002545_OrgbE851020.pairs.gz	E85	blood
OrgbE851021	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002546_OrgbE851021.pairs.gz	E85	early mesoderm
OrgbE851022	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002547_OrgbE851022.pairs.gz	E85	ExE endoderm
OrgbE851023	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002548_OrgbE851023.pairs.gz	E85	epithelial cells
OrgbE851024	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002549_OrgbE851024.pairs.gz	E85	intermediate mesoderm
OrgbE851025	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002550_OrgbE851025.pairs.gz	E85	neural tube
OrgbE851026	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002551_OrgbE851026.pairs.gz	E85	schwann cell precursors
OrgbE851032	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002557_OrgbE851032.pairs.gz	E85	epithelial cells
OrgbE851035	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002560_OrgbE851035.pairs.gz	E85	ExE mesoderm
OrgbE851039	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002564_OrgbE851039.pairs.gz	E85	notochord
OrgbE851041	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002566_OrgbE851041.pairs.gz	E85	blood
OrgbE851045	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002570_OrgbE851045.pairs.gz	E85	schwann cell precursors
OrgbE851047	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002572_OrgbE851047.pairs.gz	E85	blood
OrgbE851049	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002574_OrgbE851049.pairs.gz	E85	schwann cell precursors
OrgbE851051	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002576_OrgbE851051.pairs.gz	E85	neural tube
OrgbE851052	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002577_OrgbE851052.pairs.gz	E85	mitosis
OrgbE851053	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002578_OrgbE851053.pairs.gz	E85	ExE endoderm
OrgbE851057	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002582_OrgbE851057.pairs.gz	E85	ExE endoderm
OrgbE851074	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002599_OrgbE851074.pairs.gz	E85	ExE mesoderm
OrgbE851076	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002601_OrgbE851076.pairs.gz	E85	NMP
OrgbE851077	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002602_OrgbE851077.pairs.gz	E85	intermediate mesoderm
OrgbE851087	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002612_OrgbE851087.pairs.gz	E85	blood
OrgbE851090	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002615_OrgbE851090.pairs.gz	E85	NMP
OrgbE851092	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002617_OrgbE851092.pairs.gz	E85	neural tube
OrgbE851093	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002618_OrgbE851093.pairs.gz	E85	blood
OrgbE851103	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002628_OrgbE851103.pairs.gz	E85	neural tube
OrgbE851104	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002629_OrgbE851104.pairs.gz	E85	epithelial cells
OrgbE851109	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002634_OrgbE851109.pairs.gz	E85	epithelial cells
OrgbE851110	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002635_OrgbE851110.pairs.gz	E85	blood
OrgbE851112	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002637_OrgbE851112.pairs.gz	E85	blood
OrgbE851116	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002641_OrgbE851116.pairs.gz	E85	early mesoderm
OrgbE851122	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002647_OrgbE851122.pairs.gz	E85	intermediate mesoderm
OrgbE851128	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002653_OrgbE851128.pairs.gz	E85	NMP
OrgbE851133	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002658_OrgbE851133.pairs.gz	E85	neural tube
OrgbE851137	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002662_OrgbE851137.pairs.gz	E85	neural tube
OrgbE851139	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002664_OrgbE851139.pairs.gz	E85	mitosis
OrgbE851142	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002667_OrgbE851142.pairs.gz	E85	ExE mesoderm
OrgbE851146	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002671_OrgbE851146.pairs.gz	E85	schwann cell precursors
OrgbE851147	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002672_OrgbE851147.pairs.gz	E85	ExE endoderm
OrgbE851150	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002675_OrgbE851150.pairs.gz	E85	neural tube
OrgbE851156	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002681_OrgbE851156.pairs.gz	E85	neural tube
OrgbE851159	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002684_OrgbE851159.pairs.gz	E85	neural tube
OrgbE851160	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002685_OrgbE851160.pairs.gz	E85	blood
OrgbE851163	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002688_OrgbE851163.pairs.gz	E85	ExE endoderm
OrgbE851164	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002689_OrgbE851164.pairs.gz	E85	neural tube
OrgbE851165	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002690_OrgbE851165.pairs.gz	E85	epithelial cells
OrgbE851166	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002691_OrgbE851166.pairs.gz	E85	early mesenchyme
OrgbE851167	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002692_OrgbE851167.pairs.gz	E85	neural tube
OrgbE851168	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002693_OrgbE851168.pairs.gz	E85	blood
OrgbE851169	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002694_OrgbE851169.pairs.gz	E85	epithelial cells
OrgbE851171	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002695_OrgbE851171.pairs.gz	E85	NMP
OrgbE851172	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002696_OrgbE851172.pairs.gz	E85	ExE endoderm
OrgbE851176	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002700_OrgbE851176.pairs.gz	E85	epithelial cells
OrgbE851181	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002705_OrgbE851181.pairs.gz	E85	NMP
OrgbE851182	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002706_OrgbE851182.pairs.gz	E85	intermediate mesoderm
OrgbE851183	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002707_OrgbE851183.pairs.gz	E85	neural tube
OrgbE851184	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002708_OrgbE851184.pairs.gz	E85	blood
OrgbE851191	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002715_OrgbE851191.pairs.gz	E85	neural tube
OrgbE851198	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002722_OrgbE851198.pairs.gz	E85	neural tube
OrgbE851200	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002724_OrgbE851200.pairs.gz	E85	neural tube
OrgbE851201	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002725_OrgbE851201.pairs.gz	E85	neural tube
OrgbE851206	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002730_OrgbE851206.pairs.gz	E85	early mesenchyme
OrgbE851207	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002731_OrgbE851207.pairs.gz	E85	mitosis
OrgbE851209	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002733_OrgbE851209.pairs.gz	E85	intermediate mesoderm
OrgbE851212	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002736_OrgbE851212.pairs.gz	E85	ExE mesoderm
OrgbE851219	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002743_OrgbE851219.pairs.gz	E85	ExE endoderm
OrgbE851220	/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002744_OrgbE851220.pairs.gz	E85	blood
