filename,chromosome_count,cellname,stage,celltype,filepath
GSM7003554,20,OrgcE851280,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003554_OrgcE851280.pairs.gz
GSM7003555,20,OrgcE851281,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003555_OrgcE851281.pairs.gz
GSM7003556,20,OrgcE851282,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003556_OrgcE851282.pairs.gz
GSM7003557,20,OrgcE851283,E85,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003557_OrgcE851283.pairs.gz
GSM7003558,20,OrgcE851284,E85,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003558_OrgcE851284.pairs.gz
GSM7003559,20,OrgcE851285,E85,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003559_OrgcE851285.pairs.gz
GSM7003560,20,OrgcE851286,E85,NMP,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003560_OrgcE851286.pairs.gz
GSM7003561,20,OrgcE851287,E85,NMP,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003561_OrgcE851287.pairs.gz
GSM7003562,20,OrgcE851289,E85,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003562_OrgcE851289.pairs.gz
GSM7003563,21,OrgcE851290,E85,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003563_OrgcE851290.pairs.gz
GSM7003564,20,OrgcE851291,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003564_OrgcE851291.pairs.gz
GSM7003565,20,OrgcE851292,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003565_OrgcE851292.pairs.gz
GSM7003566,20,OrgcE851293,E85,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003566_OrgcE851293.pairs.gz
GSM7003567,21,OrgcE851294,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003567_OrgcE851294.pairs.gz
GSM7003568,21,OrgcE851295,E85,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003568_OrgcE851295.pairs.gz
GSM7003569,20,OrgcE851296,E85,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003569_OrgcE851296.pairs.gz
GSM7003570,20,OrgcE851297,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003570_OrgcE851297.pairs.gz
GSM7003571,20,OrgcE851298,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003571_OrgcE851298.pairs.gz
GSM7003572,20,OrgcE851299,E85,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003572_OrgcE851299.pairs.gz
GSM7003573,20,OrgcE851300,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003573_OrgcE851300.pairs.gz
GSM7003574,20,OrgcE851301,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003574_OrgcE851301.pairs.gz
GSM7003575,21,OrgcE851302,E85,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003575_OrgcE851302.pairs.gz
GSM7003576,20,OrgcE851303,E85,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003576_OrgcE851303.pairs.gz
GSM7003577,20,OrgcE851304,E85,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003577_OrgcE851304.pairs.gz
GSM7003578,21,OrgcE851305,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003578_OrgcE851305.pairs.gz
GSM7003579,21,OrgcE851306,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003579_OrgcE851306.pairs.gz
GSM7003580,21,OrgcE851307,E85,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003580_OrgcE851307.pairs.gz
GSM7003581,20,OrgcE851308,E85,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003581_OrgcE851308.pairs.gz
GSM7003582,20,OrgcE851309,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003582_OrgcE851309.pairs.gz
GSM7003583,20,OrgcE851310,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003583_OrgcE851310.pairs.gz
GSM7003584,21,OrgcE851311,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003584_OrgcE851311.pairs.gz
GSM7003585,21,OrgcE851312,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003585_OrgcE851312.pairs.gz
GSM7003586,20,OrgcE851313,E85,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003586_OrgcE851313.pairs.gz
GSM7003587,20,OrgcE851314,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003587_OrgcE851314.pairs.gz
GSM7003588,20,OrgcE851315,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003588_OrgcE851315.pairs.gz
GSM7003589,21,OrgcE851316,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003589_OrgcE851316.pairs.gz
GSM7003590,20,OrgcE851317,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003590_OrgcE851317.pairs.gz
GSM7003591,20,OrgcE851318,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003591_OrgcE851318.pairs.gz
GSM7003592,21,OrgcE851319,E85,notochord,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003592_OrgcE851319.pairs.gz
GSM7003593,20,OrgcE851320,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003593_OrgcE851320.pairs.gz
GSM7003594,21,OrgcE851321,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003594_OrgcE851321.pairs.gz
GSM7003595,21,OrgcE851323,E85,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003595_OrgcE851323.pairs.gz
GSM7003596,20,OrgcE851324,E85,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003596_OrgcE851324.pairs.gz
GSM7003597,20,OrgcE851325,E85,NMP,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003597_OrgcE851325.pairs.gz
GSM7003598,21,OrgcE851326,E85,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003598_OrgcE851326.pairs.gz
GSM7003599,21,OrgcE851327,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003599_OrgcE851327.pairs.gz
GSM7003600,21,OrgcE851328,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003600_OrgcE851328.pairs.gz
GSM7003601,21,OrgcE851329,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003601_OrgcE851329.pairs.gz
GSM7003602,21,OrgcE851330,E85,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003602_OrgcE851330.pairs.gz
GSM7003603,20,OrgcE851331,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003603_OrgcE851331.pairs.gz
GSM7003604,20,OrgcE851332,E85,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003604_OrgcE851332.pairs.gz
GSM7003605,21,OrgcE851333,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003605_OrgcE851333.pairs.gz
GSM7003606,20,OrgcE851335,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003606_OrgcE851335.pairs.gz
GSM7003607,20,OrgcE851336,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003607_OrgcE851336.pairs.gz
GSM7003608,20,OrgcE851337,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003608_OrgcE851337.pairs.gz
GSM7003609,20,OrgcE851338,E85,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003609_OrgcE851338.pairs.gz
GSM7003610,21,OrgcE851339,E85,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003610_OrgcE851339.pairs.gz
GSM7003611,20,OrgcE851340,E85,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003611_OrgcE851340.pairs.gz
GSM7003612,20,OrgcE851341,E85,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003612_OrgcE851341.pairs.gz
GSM7003613,20,OrgcE851342,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003613_OrgcE851342.pairs.gz
GSM7003614,20,OrgcE851343,E85,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003614_OrgcE851343.pairs.gz
GSM7003615,20,OrgcE851344,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003615_OrgcE851344.pairs.gz
GSM7003616,20,OrgcE851345,E85,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003616_OrgcE851345.pairs.gz
GSM7003617,21,OrgcE851346,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003617_OrgcE851346.pairs.gz
GSM7003618,20,OrgcE851347,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003618_OrgcE851347.pairs.gz
GSM7003619,20,OrgcE851348,E85,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003619_OrgcE851348.pairs.gz
GSM7003620,20,OrgcE851349,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003620_OrgcE851349.pairs.gz
GSM7003621,21,OrgcE851350,E85,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003621_OrgcE851350.pairs.gz
GSM7003622,20,OrgcE851351,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003622_OrgcE851351.pairs.gz
GSM7003623,20,OrgcE851352,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003623_OrgcE851352.pairs.gz
GSM7003624,21,OrgcE851353,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003624_OrgcE851353.pairs.gz
GSM7003625,20,OrgcE851354,E85,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003625_OrgcE851354.pairs.gz
GSM7003626,20,OrgcE851355,E85,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003626_OrgcE851355.pairs.gz
GSM7003627,20,OrgcE851356,E85,ExE ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003627_OrgcE851356.pairs.gz
GSM7003628,20,OrgcE851357,E85,NMP,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003628_OrgcE851357.pairs.gz
GSM7003629,21,OrgcE851358,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003629_OrgcE851358.pairs.gz
GSM7003630,20,OrgcE851359,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003630_OrgcE851359.pairs.gz
GSM7003631,21,OrgcE851360,E85,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003631_OrgcE851360.pairs.gz
GSM7003632,20,OrgcE851362,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003632_OrgcE851362.pairs.gz
GSM7003633,20,OrgcE851363,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003633_OrgcE851363.pairs.gz
GSM7003634,21,OrgcE851364,E85,endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003634_OrgcE851364.pairs.gz
GSM7003635,21,OrgcE851365,E85,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003635_OrgcE851365.pairs.gz
GSM7003636,20,OrgcE851366,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003636_OrgcE851366.pairs.gz
GSM7003637,21,OrgcE851367,E85,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003637_OrgcE851367.pairs.gz
GSM7003638,20,OrgcE851368,E85,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003638_OrgcE851368.pairs.gz
GSM7003639,21,OrgcE851369,E85,neural ectoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003639_OrgcE851369.pairs.gz
GSM7003640,21,OrgcE851370,E85,endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003640_OrgcE851370.pairs.gz
GSM7003641,20,OrgcE851371,E85,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003641_OrgcE851371.pairs.gz
GSM7003642,20,OrgcE851373,E85,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003642_OrgcE851373.pairs.gz
GSM7003643,20,OrgcE851374,E85,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003643_OrgcE851374.pairs.gz
GSM7003644,20,OrgcE851375,E85,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003644_OrgcE851375.pairs.gz
GSM7003645,21,OrgcE851376,E85,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003645_OrgcE851376.pairs.gz
GSM7003646,21,OrgcE851377,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003646_OrgcE851377.pairs.gz
GSM7003647,21,OrgcE851378,E85,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003647_OrgcE851378.pairs.gz
GSM7003648,20,OrgcE851379,E85,endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003648_OrgcE851379.pairs.gz
GSM7003649,21,OrgcE851380,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003649_OrgcE851380.pairs.gz
GSM7003650,20,OrgcE851381,E85,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003650_OrgcE851381.pairs.gz
GSM7003651,20,OrgcE851382,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003651_OrgcE851382.pairs.gz
GSM7003652,20,OrgcE851383,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003652_OrgcE851383.pairs.gz
GSM7003653,20,OrgcE851384,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003653_OrgcE851384.pairs.gz
GSM7003654,21,OrgcE952001,E95,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003654_OrgcE952001.pairs.gz
GSM7003655,20,OrgcE952002,E95,notochord,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003655_OrgcE952002.pairs.gz
GSM7003656,21,OrgcE952003,E95,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003656_OrgcE952003.pairs.gz
GSM7003657,21,OrgcE952004,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003657_OrgcE952004.pairs.gz
GSM7003658,21,OrgcE952005,E95,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003658_OrgcE952005.pairs.gz
GSM7003659,20,OrgcE952007,E95,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003659_OrgcE952007.pairs.gz
GSM7003660,21,OrgcE952008,E95,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003660_OrgcE952008.pairs.gz
GSM7003661,21,OrgcE952009,E95,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003661_OrgcE952009.pairs.gz
GSM7003662,20,OrgcE952010,E95,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003662_OrgcE952010.pairs.gz
GSM7003663,21,OrgcE952011,E95,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003663_OrgcE952011.pairs.gz
GSM7003664,20,OrgcE952012,E95,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003664_OrgcE952012.pairs.gz
GSM7003665,20,OrgcE952013,E95,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003665_OrgcE952013.pairs.gz
GSM7003666,21,OrgcE952014,E95,notochord,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003666_OrgcE952014.pairs.gz
GSM7003667,21,OrgcE952015,E95,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003667_OrgcE952015.pairs.gz
GSM7003668,21,OrgcE952016,E95,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003668_OrgcE952016.pairs.gz
GSM7003669,20,OrgcE952017,E95,NMP,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003669_OrgcE952017.pairs.gz
GSM7003670,21,OrgcE952018,E95,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003670_OrgcE952018.pairs.gz
GSM7003671,20,OrgcE952019,E95,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003671_OrgcE952019.pairs.gz
GSM7003672,21,OrgcE952020,E95,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003672_OrgcE952020.pairs.gz
GSM7003673,21,OrgcE952021,E95,notochord,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003673_OrgcE952021.pairs.gz
GSM7003674,20,OrgcE952022,E95,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003674_OrgcE952022.pairs.gz
GSM7003675,21,OrgcE952023,E95,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003675_OrgcE952023.pairs.gz
GSM7003676,21,OrgcE952024,E95,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003676_OrgcE952024.pairs.gz
GSM7003677,20,OrgcE952025,E95,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003677_OrgcE952025.pairs.gz
GSM7003678,20,OrgcE952026,E95,oligodendrocytes and progenitors,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003678_OrgcE952026.pairs.gz
GSM7003679,21,OrgcE952028,E95,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003679_OrgcE952028.pairs.gz
GSM7003680,20,OrgcE952029,E95,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003680_OrgcE952029.pairs.gz
GSM7003681,21,OrgcE952030,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003681_OrgcE952030.pairs.gz
GSM7003682,21,OrgcE952031,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003682_OrgcE952031.pairs.gz
GSM7003683,21,OrgcE952032,E95,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003683_OrgcE952032.pairs.gz
GSM7003684,21,OrgcE952033,E95,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003684_OrgcE952033.pairs.gz
GSM7003685,21,OrgcE952034,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003685_OrgcE952034.pairs.gz
GSM7003686,20,OrgcE952035,E95,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003686_OrgcE952035.pairs.gz
GSM7003687,21,OrgcE952036,E95,NMP,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003687_OrgcE952036.pairs.gz
GSM7003688,20,OrgcE952037,E95,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003688_OrgcE952037.pairs.gz
GSM7003689,21,OrgcE952038,E95,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003689_OrgcE952038.pairs.gz
GSM7003690,20,OrgcE952039,E95,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003690_OrgcE952039.pairs.gz
GSM7003691,21,OrgcE952040,E95,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003691_OrgcE952040.pairs.gz
GSM7003692,21,OrgcE952041,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003692_OrgcE952041.pairs.gz
GSM7003693,21,OrgcE952042,E95,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003693_OrgcE952042.pairs.gz
GSM7003694,21,OrgcE952043,E95,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003694_OrgcE952043.pairs.gz
GSM7003695,21,OrgcE952044,E95,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003695_OrgcE952044.pairs.gz
GSM7003696,20,OrgcE952045,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003696_OrgcE952045.pairs.gz
GSM7003697,21,OrgcE952046,E95,NMP,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003697_OrgcE952046.pairs.gz
GSM7003698,21,OrgcE952047,E95,NMP,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003698_OrgcE952047.pairs.gz
GSM7003699,21,OrgcE952048,E95,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003699_OrgcE952048.pairs.gz
GSM7003700,21,OrgcE952049,E95,notochord,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003700_OrgcE952049.pairs.gz
GSM7003701,20,OrgcE952050,E95,NMP,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003701_OrgcE952050.pairs.gz
GSM7003702,20,OrgcE952051,E95,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003702_OrgcE952051.pairs.gz
GSM7003703,20,OrgcE952052,E95,notochord,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003703_OrgcE952052.pairs.gz
GSM7003704,20,OrgcE952053,E95,notochord,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003704_OrgcE952053.pairs.gz
GSM7003705,20,OrgcE952054,E95,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003705_OrgcE952054.pairs.gz
GSM7003706,20,OrgcE952055,E95,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003706_OrgcE952055.pairs.gz
GSM7003707,21,OrgcE952056,E95,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003707_OrgcE952056.pairs.gz
GSM7003708,21,OrgcE952057,E95,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003708_OrgcE952057.pairs.gz
GSM7003709,20,OrgcE952058,E95,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003709_OrgcE952058.pairs.gz
GSM7003710,20,OrgcE952059,E95,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003710_OrgcE952059.pairs.gz
GSM7003711,21,OrgcE952060,E95,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003711_OrgcE952060.pairs.gz
GSM7003712,20,OrgcE952061,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003712_OrgcE952061.pairs.gz
GSM7003713,21,OrgcE952062,E95,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003713_OrgcE952062.pairs.gz
GSM7003714,21,OrgcE952063,E95,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003714_OrgcE952063.pairs.gz
