filename,chromosome_count,cellname,stage,celltype,filepath
GSM7002666,20,OrgbE851141,E85,schwann cell precursors,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002666_OrgbE851141.pairs.gz
GSM7002668,20,OrgbE851143,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002668_OrgbE851143.pairs.gz
GSM7002669,20,OrgbE851144,E85,NMP,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002669_OrgbE851144.pairs.gz
GSM7002670,20,OrgbE851145,E85,NMP,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002670_OrgbE851145.pairs.gz
GSM7002673,20,OrgbE851148,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002673_OrgbE851148.pairs.gz
GSM7002674,20,OrgbE851149,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002674_OrgbE851149.pairs.gz
GSM7002676,20,OrgbE851151,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002676_OrgbE851151.pairs.gz
GSM7002677,20,OrgbE851152,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002677_OrgbE851152.pairs.gz
GSM7002678,20,OrgbE851153,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002678_OrgbE851153.pairs.gz
GSM7002679,20,OrgbE851154,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002679_OrgbE851154.pairs.gz
GSM7002680,20,OrgbE851155,E85,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002680_OrgbE851155.pairs.gz
GSM7002682,20,OrgbE851157,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002682_OrgbE851157.pairs.gz
GSM7002683,20,OrgbE851158,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002683_OrgbE851158.pairs.gz
GSM7002686,20,OrgbE851161,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002686_OrgbE851161.pairs.gz
GSM7002687,20,OrgbE851162,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002687_OrgbE851162.pairs.gz
GSM7002697,20,OrgbE851173,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002697_OrgbE851173.pairs.gz
GSM7002698,20,OrgbE851174,E85,oligodendrocytes and progenitors,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002698_OrgbE851174.pairs.gz
GSM7002699,20,OrgbE851175,E85,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002699_OrgbE851175.pairs.gz
GSM7002701,20,OrgbE851177,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002701_OrgbE851177.pairs.gz
GSM7002702,20,OrgbE851178,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002702_OrgbE851178.pairs.gz
GSM7002703,20,OrgbE851179,E85,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002703_OrgbE851179.pairs.gz
GSM7002704,20,OrgbE851180,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002704_OrgbE851180.pairs.gz
GSM7002709,20,OrgbE851185,E85,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002709_OrgbE851185.pairs.gz
GSM7002710,20,OrgbE851186,E85,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002710_OrgbE851186.pairs.gz
GSM7002711,20,OrgbE851187,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002711_OrgbE851187.pairs.gz
GSM7002712,20,OrgbE851188,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002712_OrgbE851188.pairs.gz
GSM7002713,20,OrgbE851189,E85,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002713_OrgbE851189.pairs.gz
GSM7002714,20,OrgbE851190,E85,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002714_OrgbE851190.pairs.gz
GSM7002716,20,OrgbE851192,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002716_OrgbE851192.pairs.gz
GSM7002717,20,OrgbE851193,E85,schwann cell precursors,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002717_OrgbE851193.pairs.gz
GSM7002718,20,OrgbE851194,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002718_OrgbE851194.pairs.gz
GSM7002719,20,OrgbE851195,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002719_OrgbE851195.pairs.gz
GSM7002720,20,OrgbE851196,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002720_OrgbE851196.pairs.gz
GSM7002721,20,OrgbE851197,E85,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002721_OrgbE851197.pairs.gz
GSM7002723,20,OrgbE851199,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002723_OrgbE851199.pairs.gz
GSM7002726,20,OrgbE851202,E85,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002726_OrgbE851202.pairs.gz
GSM7002727,20,OrgbE851203,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002727_OrgbE851203.pairs.gz
GSM7002728,20,OrgbE851204,E85,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002728_OrgbE851204.pairs.gz
GSM7002729,20,OrgbE851205,E85,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002729_OrgbE851205.pairs.gz
GSM7002732,20,OrgbE851208,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002732_OrgbE851208.pairs.gz
GSM7002734,20,OrgbE851210,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002734_OrgbE851210.pairs.gz
GSM7002735,20,OrgbE851211,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002735_OrgbE851211.pairs.gz
GSM7002737,20,OrgbE851213,E85,NMP,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002737_OrgbE851213.pairs.gz
GSM7002738,20,OrgbE851214,E85,NMP,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002738_OrgbE851214.pairs.gz
GSM7002739,20,OrgbE851215,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002739_OrgbE851215.pairs.gz
GSM7002740,20,OrgbE851216,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002740_OrgbE851216.pairs.gz
GSM7002741,20,OrgbE851217,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002741_OrgbE851217.pairs.gz
GSM7002742,20,OrgbE851218,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002742_OrgbE851218.pairs.gz
GSM7002745,20,OrgbE851221,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002745_OrgbE851221.pairs.gz
GSM7002746,20,OrgbE851222,E85,schwann cell precursors,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002746_OrgbE851222.pairs.gz
GSM7002748,20,OrgbE851224,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002748_OrgbE851224.pairs.gz
GSM7002751,20,OrgbE851227,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002751_OrgbE851227.pairs.gz
GSM7002754,20,OrgbE851230,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002754_OrgbE851230.pairs.gz
GSM7002755,20,OrgbE851231,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002755_OrgbE851231.pairs.gz
GSM7002757,20,OrgbE851233,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002757_OrgbE851233.pairs.gz
GSM7002758,20,OrgbE851234,E85,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002758_OrgbE851234.pairs.gz
GSM7002759,20,OrgbE851235,E85,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002759_OrgbE851235.pairs.gz
GSM7002760,20,OrgbE851236,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002760_OrgbE851236.pairs.gz
GSM7002761,20,OrgbE851237,E85,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002761_OrgbE851237.pairs.gz
GSM7002762,20,OrgbE851238,E85,schwann cell precursors,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002762_OrgbE851238.pairs.gz
GSM7002763,20,OrgbE851239,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002763_OrgbE851239.pairs.gz
GSM7002765,20,OrgbE851242,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002765_OrgbE851242.pairs.gz
GSM7002767,20,OrgbE851244,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002767_OrgbE851244.pairs.gz
GSM7002768,20,OrgbE851245,E85,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002768_OrgbE851245.pairs.gz
GSM7002769,20,OrgbE851246,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002769_OrgbE851246.pairs.gz
GSM7002770,20,OrgbE851247,E85,notochord,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002770_OrgbE851247.pairs.gz
GSM7002771,20,OrgbE851248,E85,schwann cell precursors,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002771_OrgbE851248.pairs.gz
GSM7002772,20,OrgbE851249,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002772_OrgbE851249.pairs.gz
GSM7002773,20,OrgbE851250,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002773_OrgbE851250.pairs.gz
GSM7002774,20,OrgbE851251,E85,NMP,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002774_OrgbE851251.pairs.gz
GSM7002775,20,OrgbE851252,E85,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002775_OrgbE851252.pairs.gz
GSM7002776,20,OrgbE851253,E85,notochord,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002776_OrgbE851253.pairs.gz
GSM7002777,20,OrgbE851254,E85,schwann cell precursors,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002777_OrgbE851254.pairs.gz
GSM7002779,20,OrgbE851256,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002779_OrgbE851256.pairs.gz
GSM7002780,20,OrgbE851258,E85,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002780_OrgbE851258.pairs.gz
GSM7002781,20,OrgbE851259,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002781_OrgbE851259.pairs.gz
GSM7002782,20,OrgbE851260,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002782_OrgbE851260.pairs.gz
GSM7002784,20,OrgbE851262,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002784_OrgbE851262.pairs.gz
GSM7002789,20,OrgbE851267,E85,NMP,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002789_OrgbE851267.pairs.gz
GSM7002790,20,OrgbE851268,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002790_OrgbE851268.pairs.gz
GSM7002792,20,OrgbE851270,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002792_OrgbE851270.pairs.gz
GSM7002794,20,OrgbE851272,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002794_OrgbE851272.pairs.gz
GSM7002795,20,OrgbE851273,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002795_OrgbE851273.pairs.gz
GSM7002797,20,OrgbE851275,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002797_OrgbE851275.pairs.gz
GSM7002798,20,OrgbE851276,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002798_OrgbE851276.pairs.gz
GSM7002799,20,OrgbE851277,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002799_OrgbE851277.pairs.gz
GSM7002800,20,OrgbE851278,E85,notochord,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002800_OrgbE851278.pairs.gz
GSM7002801,20,OrgbE851279,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002801_OrgbE851279.pairs.gz
GSM7002802,20,OrgbE851280,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002802_OrgbE851280.pairs.gz
GSM7002803,20,OrgbE851281,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002803_OrgbE851281.pairs.gz
GSM7002804,20,OrgbE851282,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002804_OrgbE851282.pairs.gz
GSM7002805,20,OrgbE851283,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002805_OrgbE851283.pairs.gz
GSM7002806,20,OrgbE851284,E85,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002806_OrgbE851284.pairs.gz
GSM7002809,20,OrgbE851288,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002809_OrgbE851288.pairs.gz
GSM7002810,20,OrgbE851289,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002810_OrgbE851289.pairs.gz
GSM7002811,20,OrgbE851290,E85,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002811_OrgbE851290.pairs.gz
GSM7002812,20,OrgbE851291,E85,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002812_OrgbE851291.pairs.gz
GSM7002815,20,OrgbE851294,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002815_OrgbE851294.pairs.gz
GSM7002816,20,OrgbE851295,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002816_OrgbE851295.pairs.gz
GSM7002819,20,OrgbE851298,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002819_OrgbE851298.pairs.gz
GSM7002820,20,OrgbE851299,E85,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002820_OrgbE851299.pairs.gz
GSM7002821,20,OrgbE851300,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002821_OrgbE851300.pairs.gz
GSM7002824,20,OrgbE851303,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002824_OrgbE851303.pairs.gz
GSM7002825,20,OrgbE851304,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002825_OrgbE851304.pairs.gz
GSM7002826,20,OrgbE851305,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002826_OrgbE851305.pairs.gz
GSM7002827,20,OrgbE851306,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002827_OrgbE851306.pairs.gz
GSM7002828,20,OrgbE851307,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002828_OrgbE851307.pairs.gz
GSM7002829,20,OrgbE851308,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002829_OrgbE851308.pairs.gz
GSM7002830,20,OrgbE851309,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002830_OrgbE851309.pairs.gz
GSM7002831,20,OrgbE851310,E85,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002831_OrgbE851310.pairs.gz
GSM7002832,20,OrgbE851311,E85,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002832_OrgbE851311.pairs.gz
GSM7002833,20,OrgbE851312,E85,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002833_OrgbE851312.pairs.gz
GSM7002835,20,OrgbE851314,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002835_OrgbE851314.pairs.gz
GSM7002839,20,OrgbE851318,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002839_OrgbE851318.pairs.gz
GSM7002840,20,OrgbE851319,E85,endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002840_OrgbE851319.pairs.gz
GSM7002841,20,OrgbE851320,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002841_OrgbE851320.pairs.gz
GSM7002842,20,OrgbE851321,E85,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002842_OrgbE851321.pairs.gz
GSM7002844,20,OrgbE851323,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002844_OrgbE851323.pairs.gz
GSM7002846,20,OrgbE851325,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002846_OrgbE851325.pairs.gz
GSM7002847,20,OrgbE851326,E85,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002847_OrgbE851326.pairs.gz
GSM7002849,20,OrgbE851328,E85,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002849_OrgbE851328.pairs.gz
GSM7002852,20,OrgbE851331,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002852_OrgbE851331.pairs.gz
GSM7002853,20,OrgbE851332,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002853_OrgbE851332.pairs.gz
GSM7002855,20,OrgbE851334,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002855_OrgbE851334.pairs.gz
GSM7002857,20,OrgbE851336,E85,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002857_OrgbE851336.pairs.gz
GSM7002858,20,OrgbE851337,E85,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002858_OrgbE851337.pairs.gz
GSM7002859,20,OrgbE851338,E85,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002859_OrgbE851338.pairs.gz
GSM7002862,20,OrgbE851341,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002862_OrgbE851341.pairs.gz
GSM7002864,20,OrgbE851343,E85,ExE endoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002864_OrgbE851343.pairs.gz
GSM7002865,20,OrgbE851344,E85,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002865_OrgbE851344.pairs.gz
GSM7002866,20,OrgbE851345,E85,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002866_OrgbE851345.pairs.gz
GSM7002867,20,OrgbE851346,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002867_OrgbE851346.pairs.gz
GSM7002870,20,OrgbE851349,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002870_OrgbE851349.pairs.gz
GSM7002873,20,OrgbE851352,E85,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002873_OrgbE851352.pairs.gz
GSM7002874,20,OrgbE851353,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002874_OrgbE851353.pairs.gz
GSM7002875,20,OrgbE851354,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002875_OrgbE851354.pairs.gz
GSM7002877,20,OrgbE851356,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002877_OrgbE851356.pairs.gz
GSM7002878,20,OrgbE851357,E85,NMP,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002878_OrgbE851357.pairs.gz
GSM7002879,20,OrgbE851358,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002879_OrgbE851358.pairs.gz
GSM7002880,20,OrgbE851359,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002880_OrgbE851359.pairs.gz
GSM7002884,20,OrgbE851363,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002884_OrgbE851363.pairs.gz
GSM7002885,20,OrgbE851364,E85,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002885_OrgbE851364.pairs.gz
GSM7002886,20,OrgbE851365,E85,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002886_OrgbE851365.pairs.gz
GSM7002888,20,OrgbE851367,E85,NMP,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002888_OrgbE851367.pairs.gz
GSM7002889,20,OrgbE851368,E85,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002889_OrgbE851368.pairs.gz
GSM7002891,20,OrgbE851370,E85,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002891_OrgbE851370.pairs.gz
GSM7002892,20,OrgbE851371,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002892_OrgbE851371.pairs.gz
GSM7002894,20,OrgbE851373,E85,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002894_OrgbE851373.pairs.gz
GSM7002898,20,OrgbE851377,E85,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002898_OrgbE851377.pairs.gz
GSM7002899,20,OrgbE851378,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002899_OrgbE851378.pairs.gz
GSM7002900,20,OrgbE851379,E85,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002900_OrgbE851379.pairs.gz
GSM7002901,20,OrgbE851380,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002901_OrgbE851380.pairs.gz
GSM7002903,20,OrgbE851382,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002903_OrgbE851382.pairs.gz
GSM7002904,20,OrgbE851383,E85,ExE mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002904_OrgbE851383.pairs.gz
GSM7002905,20,OrgbE851384,E85,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002905_OrgbE851384.pairs.gz
GSM7002977,20,OrgbEX152073,EX15,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002977_OrgbEX152073.pairs.gz
GSM7002992,20,OrgbEX152088,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002992_OrgbEX152088.pairs.gz
GSM7002997,20,OrgbEX152093,EX15,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002997_OrgbEX152093.pairs.gz
GSM7003005,20,OrgbEX152101,EX15,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003005_OrgbEX152101.pairs.gz
GSM7003013,20,OrgbEX152109,EX15,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003013_OrgbEX152109.pairs.gz
GSM7003033,20,OrgbEX152129,EX15,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003033_OrgbEX152129.pairs.gz
GSM7003068,20,OrgbEX152164,EX15,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7003068_OrgbEX152164.pairs.gz
