filename,chromosome_count,cellname,stage,celltype,filepath
GSM7001750,21,OrgaE952083,E95,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001750_OrgaE952083.pairs.gz
GSM7001754,21,OrgaE952087,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001754_OrgaE952087.pairs.gz
GSM7001756,21,OrgaE952089,E95,notochord,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001756_OrgaE952089.pairs.gz
GSM7001757,21,OrgaE952090,E95,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001757_OrgaE952090.pairs.gz
GSM7001758,21,OrgaE952091,E95,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001758_OrgaE952091.pairs.gz
GSM7001759,21,OrgaE952092,E95,NMP,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001759_OrgaE952092.pairs.gz
GSM7001760,21,OrgaE952093,E95,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001760_OrgaE952093.pairs.gz
GSM7001764,21,OrgaE952098,E95,notochord,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001764_OrgaE952098.pairs.gz
GSM7001766,21,OrgaE952100,E95,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001766_OrgaE952100.pairs.gz
GSM7001769,21,OrgaE952103,E95,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001769_OrgaE952103.pairs.gz
GSM7001774,21,OrgaE952108,E95,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001774_OrgaE952108.pairs.gz
GSM7001775,21,OrgaE952109,E95,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001775_OrgaE952109.pairs.gz
GSM7001776,21,OrgaE952110,E95,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001776_OrgaE952110.pairs.gz
GSM7001778,21,OrgaE952112,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001778_OrgaE952112.pairs.gz
GSM7001779,21,OrgaE952113,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001779_OrgaE952113.pairs.gz
GSM7001782,21,OrgaE952116,E95,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001782_OrgaE952116.pairs.gz
GSM7001783,21,OrgaE952117,E95,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001783_OrgaE952117.pairs.gz
GSM7001784,21,OrgaE952118,E95,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001784_OrgaE952118.pairs.gz
GSM7001785,21,OrgaE952119,E95,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001785_OrgaE952119.pairs.gz
GSM7001786,21,OrgaE952120,E95,oligodendrocytes and progenitors,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001786_OrgaE952120.pairs.gz
GSM7001787,21,OrgaE952121,E95,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001787_OrgaE952121.pairs.gz
GSM7001788,21,OrgaE952122,E95,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001788_OrgaE952122.pairs.gz
GSM7001791,21,OrgaE952125,E95,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001791_OrgaE952125.pairs.gz
GSM7001792,21,OrgaE952126,E95,NMP,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001792_OrgaE952126.pairs.gz
GSM7001794,21,OrgaE952128,E95,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001794_OrgaE952128.pairs.gz
GSM7001796,21,OrgaE952130,E95,schwann cell precursors,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001796_OrgaE952130.pairs.gz
GSM7001797,21,OrgaE952131,E95,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001797_OrgaE952131.pairs.gz
GSM7001799,21,OrgaE952133,E95,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001799_OrgaE952133.pairs.gz
GSM7001800,21,OrgaE952134,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001800_OrgaE952134.pairs.gz
GSM7001802,21,OrgaE952136,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001802_OrgaE952136.pairs.gz
GSM7001803,21,OrgaE952137,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001803_OrgaE952137.pairs.gz
GSM7001804,21,OrgaE952138,E95,notochord,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001804_OrgaE952138.pairs.gz
GSM7001806,21,OrgaE952140,E95,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001806_OrgaE952140.pairs.gz
GSM7001807,21,OrgaE952141,E95,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001807_OrgaE952141.pairs.gz
GSM7001808,21,OrgaE952142,E95,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001808_OrgaE952142.pairs.gz
GSM7001810,21,OrgaE952144,E95,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001810_OrgaE952144.pairs.gz
GSM7001811,21,OrgaE952145,E95,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001811_OrgaE952145.pairs.gz
GSM7001812,21,OrgaE952146,E95,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001812_OrgaE952146.pairs.gz
GSM7001814,21,OrgaE952148,E95,myocytes,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001814_OrgaE952148.pairs.gz
GSM7001815,21,OrgaE952149,E95,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001815_OrgaE952149.pairs.gz
GSM7001816,21,OrgaE952150,E95,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001816_OrgaE952150.pairs.gz
GSM7001821,21,OrgaE952171,E95,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001821_OrgaE952171.pairs.gz
GSM7001824,21,OrgaE952174,E95,oligodendrocytes and progenitors,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001824_OrgaE952174.pairs.gz
GSM7001825,21,OrgaE952175,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001825_OrgaE952175.pairs.gz
GSM7001826,21,OrgaE952176,E95,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001826_OrgaE952176.pairs.gz
GSM7001827,21,OrgaE952177,E95,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001827_OrgaE952177.pairs.gz
GSM7001828,21,OrgaE952178,E95,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001828_OrgaE952178.pairs.gz
GSM7001830,21,OrgaE952180,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001830_OrgaE952180.pairs.gz
GSM7001831,21,OrgaE952181,E95,notochord,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001831_OrgaE952181.pairs.gz
GSM7001835,21,OrgaE952185,E95,notochord,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001835_OrgaE952185.pairs.gz
GSM7001838,21,OrgaE952188,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001838_OrgaE952188.pairs.gz
GSM7001839,21,OrgaE952189,E95,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001839_OrgaE952189.pairs.gz
GSM7001843,21,OrgaE952193,E95,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001843_OrgaE952193.pairs.gz
GSM7001844,21,OrgaE952194,E95,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001844_OrgaE952194.pairs.gz
GSM7001845,21,OrgaE952195,E95,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001845_OrgaE952195.pairs.gz
GSM7001847,21,OrgaE952197,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001847_OrgaE952197.pairs.gz
GSM7001848,21,OrgaE952198,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001848_OrgaE952198.pairs.gz
GSM7001850,21,OrgaE952200,E95,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001850_OrgaE952200.pairs.gz
GSM7001852,21,OrgaE952202,E95,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001852_OrgaE952202.pairs.gz
GSM7001863,21,OrgaE952213,E95,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001863_OrgaE952213.pairs.gz
GSM7001864,21,OrgaE952214,E95,oligodendrocytes and progenitors,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001864_OrgaE952214.pairs.gz
GSM7001865,21,OrgaE952215,E95,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001865_OrgaE952215.pairs.gz
GSM7001868,21,OrgaE952218,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001868_OrgaE952218.pairs.gz
GSM7001869,21,OrgaE952219,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001869_OrgaE952219.pairs.gz
GSM7001871,21,OrgaE952221,E95,notochord,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001871_OrgaE952221.pairs.gz
GSM7001873,21,OrgaE952223,E95,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001873_OrgaE952223.pairs.gz
GSM7001875,21,OrgaE952225,E95,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001875_OrgaE952225.pairs.gz
GSM7001877,21,OrgaE952227,E95,oligodendrocytes and progenitors,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001877_OrgaE952227.pairs.gz
GSM7001878,21,OrgaE952228,E95,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001878_OrgaE952228.pairs.gz
GSM7001879,21,OrgaE952229,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001879_OrgaE952229.pairs.gz
GSM7001884,21,OrgaE952234,E95,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001884_OrgaE952234.pairs.gz
GSM7001886,21,OrgaE952236,E95,oligodendrocytes and progenitors,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001886_OrgaE952236.pairs.gz
GSM7001887,21,OrgaE952237,E95,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001887_OrgaE952237.pairs.gz
GSM7001890,21,OrgaE952240,E95,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001890_OrgaE952240.pairs.gz
GSM7001892,21,OrgaE952243,E95,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001892_OrgaE952243.pairs.gz
GSM7001894,21,OrgaE952245,E95,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001894_OrgaE952245.pairs.gz
GSM7001895,21,OrgaE952246,E95,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001895_OrgaE952246.pairs.gz
GSM7001896,21,OrgaE952247,E95,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001896_OrgaE952247.pairs.gz
GSM7001897,21,OrgaE952248,E95,schwann cell precursors,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001897_OrgaE952248.pairs.gz
GSM7001900,21,OrgaE952251,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001900_OrgaE952251.pairs.gz
GSM7001901,21,OrgaE952252,E95,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001901_OrgaE952252.pairs.gz
GSM7001902,21,OrgaE952253,E95,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001902_OrgaE952253.pairs.gz
GSM7001905,21,OrgaE952258,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001905_OrgaE952258.pairs.gz
GSM7001906,21,OrgaE952259,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001906_OrgaE952259.pairs.gz
GSM7001908,21,OrgaE952261,E95,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001908_OrgaE952261.pairs.gz
GSM7001909,21,OrgaE952262,E95,notochord,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001909_OrgaE952262.pairs.gz
GSM7001910,21,OrgaE952263,E95,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001910_OrgaE952263.pairs.gz
GSM7001911,21,OrgaE952264,E95,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001911_OrgaE952264.pairs.gz
GSM7001912,21,OrgaE952265,E95,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001912_OrgaE952265.pairs.gz
GSM7001913,21,OrgaE952266,E95,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001913_OrgaE952266.pairs.gz
GSM7001914,21,OrgaE952267,E95,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001914_OrgaE952267.pairs.gz
GSM7001915,21,OrgaE952268,E95,notochord,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001915_OrgaE952268.pairs.gz
GSM7001917,21,OrgaE952270,E95,neural tube,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001917_OrgaE952270.pairs.gz
GSM7001920,21,OrgaE952273,E95,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001920_OrgaE952273.pairs.gz
GSM7001921,21,OrgaE952274,E95,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001921_OrgaE952274.pairs.gz
GSM7001922,21,OrgaE952275,E95,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001922_OrgaE952275.pairs.gz
GSM7001924,21,OrgaE952277,E95,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001924_OrgaE952277.pairs.gz
GSM7001925,21,OrgaE952278,E95,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001925_OrgaE952278.pairs.gz
GSM7001929,21,OrgaE952282,E95,schwann cell precursors,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001929_OrgaE952282.pairs.gz
GSM7001930,21,OrgaE952283,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001930_OrgaE952283.pairs.gz
GSM7001931,21,OrgaE952284,E95,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001931_OrgaE952284.pairs.gz
GSM7001932,21,OrgaE952285,E95,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001932_OrgaE952285.pairs.gz
GSM7001934,21,OrgaE952288,E95,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001934_OrgaE952288.pairs.gz
GSM7001935,21,OrgaE952289,E95,schwann cell precursors,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001935_OrgaE952289.pairs.gz
GSM7001937,21,OrgaE952291,E95,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001937_OrgaE952291.pairs.gz
GSM7001938,21,OrgaE952292,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001938_OrgaE952292.pairs.gz
GSM7001940,21,OrgaE952294,E95,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001940_OrgaE952294.pairs.gz
GSM7001941,21,OrgaE952295,E95,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001941_OrgaE952295.pairs.gz
GSM7001942,21,OrgaE952296,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001942_OrgaE952296.pairs.gz
GSM7001944,21,OrgaE952298,E95,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001944_OrgaE952298.pairs.gz
GSM7001945,21,OrgaE952299,E95,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001945_OrgaE952299.pairs.gz
GSM7001948,21,OrgaE952302,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001948_OrgaE952302.pairs.gz
GSM7001949,21,OrgaE952303,E95,notochord,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001949_OrgaE952303.pairs.gz
GSM7001950,21,OrgaE952304,E95,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001950_OrgaE952304.pairs.gz
GSM7001951,21,OrgaE952305,E95,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001951_OrgaE952305.pairs.gz
GSM7001952,21,OrgaE952306,E95,schwann cell precursors,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001952_OrgaE952306.pairs.gz
GSM7001953,21,OrgaE952307,E95,notochord,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001953_OrgaE952307.pairs.gz
GSM7001954,21,OrgaE952308,E95,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001954_OrgaE952308.pairs.gz
GSM7001957,21,OrgaE952311,E95,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001957_OrgaE952311.pairs.gz
GSM7001959,21,OrgaE952313,E95,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001959_OrgaE952313.pairs.gz
GSM7001961,21,OrgaE952315,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001961_OrgaE952315.pairs.gz
GSM7001962,21,OrgaE952316,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001962_OrgaE952316.pairs.gz
GSM7001963,21,OrgaE952317,E95,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001963_OrgaE952317.pairs.gz
GSM7001964,21,OrgaE952318,E95,oligodendrocytes and progenitors,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001964_OrgaE952318.pairs.gz
GSM7001965,21,OrgaE952319,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001965_OrgaE952319.pairs.gz
GSM7001971,21,OrgaE952325,E95,epithelial cells,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001971_OrgaE952325.pairs.gz
GSM7001972,21,OrgaE952326,E95,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001972_OrgaE952326.pairs.gz
GSM7001973,21,OrgaE952327,E95,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001973_OrgaE952327.pairs.gz
GSM7001977,21,OrgaE952331,E95,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001977_OrgaE952331.pairs.gz
GSM7001978,21,OrgaE952332,E95,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001978_OrgaE952332.pairs.gz
GSM7001979,21,OrgaE952333,E95,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001979_OrgaE952333.pairs.gz
GSM7001980,21,OrgaE952334,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001980_OrgaE952334.pairs.gz
GSM7001985,21,OrgaE952339,E95,blood,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001985_OrgaE952339.pairs.gz
GSM7001989,21,OrgaE952343,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001989_OrgaE952343.pairs.gz
GSM7001990,21,OrgaE952344,E95,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001990_OrgaE952344.pairs.gz
GSM7001991,21,OrgaE952345,E95,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001991_OrgaE952345.pairs.gz
GSM7001992,21,OrgaE952346,E95,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001992_OrgaE952346.pairs.gz
GSM7001993,21,OrgaE952347,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001993_OrgaE952347.pairs.gz
GSM7001994,21,OrgaE952348,E95,notochord,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001994_OrgaE952348.pairs.gz
GSM7001997,21,OrgaE952351,E95,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001997_OrgaE952351.pairs.gz
GSM7001998,21,OrgaE952352,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001998_OrgaE952352.pairs.gz
GSM7001999,21,OrgaE952353,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7001999_OrgaE952353.pairs.gz
GSM7002003,21,OrgaE952357,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002003_OrgaE952357.pairs.gz
GSM7002004,21,OrgaE952358,E95,mix late mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002004_OrgaE952358.pairs.gz
GSM7002006,21,OrgaE952360,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002006_OrgaE952360.pairs.gz
GSM7002007,21,OrgaE952361,E95,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002007_OrgaE952361.pairs.gz
GSM7002008,21,OrgaE952362,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002008_OrgaE952362.pairs.gz
GSM7002009,21,OrgaE952363,E95,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002009_OrgaE952363.pairs.gz
GSM7002010,21,OrgaE952364,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002010_OrgaE952364.pairs.gz
GSM7002011,21,OrgaE952365,E95,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002011_OrgaE952365.pairs.gz
GSM7002013,21,OrgaE952367,E95,early mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002013_OrgaE952367.pairs.gz
GSM7002016,21,OrgaE952370,E95,early neurons,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002016_OrgaE952370.pairs.gz
GSM7002017,21,OrgaE952371,E95,notochord,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002017_OrgaE952371.pairs.gz
GSM7002018,21,OrgaE952372,E95,notochord,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002018_OrgaE952372.pairs.gz
GSM7002019,21,OrgaE952373,E95,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002019_OrgaE952373.pairs.gz
GSM7002020,21,OrgaE952374,E95,early mesenchyme,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002020_OrgaE952374.pairs.gz
GSM7002021,21,OrgaE952375,E95,mitosis,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002021_OrgaE952375.pairs.gz
GSM7002022,21,OrgaE952376,E95,intermediate mesoderm,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002022_OrgaE952376.pairs.gz
GSM7002023,21,OrgaE952377,E95,NMP,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002023_OrgaE952377.pairs.gz
GSM7002024,21,OrgaE952378,E95,radial glias,/Volumes/SumSung500/CSU/0_HiRES/data/hires/GSE223917_RAW/GSM7002024_OrgaE952378.pairs.gz
